location,timestamp,percent_full
trashcan1,2025-03-05 16:27:16,30
trashcan1,2025-03-05 16:27:29,30
trashcan1,2025-03-05 16:27:43,30
trashcan1,2025-03-05 16:27:56,30
trashcan1,2025-03-05 16:28:09,30
trashcan1,2025-03-05 16:28:23,30
trashcan1,2025-03-05 16:28:36,30
trashcan1,2025-03-05 16:28:49,30
trashcan1,2025-03-05 16:29:03,30
trashcan1,2025-03-05 16:29:16,30
trashcan1,2025-03-05 16:29:29,30
trashcan1,2025-03-05 16:29:43,30
trashcan1,2025-03-05 16:29:56,30
trashcan1,2025-03-05 16:30:09,30
trashcan1,2025-03-05 16:30:23,30
trashcan1,2025-03-05 16:30:36,30
trashcan1,2025-03-05 16:30:49,30
trashcan1,2025-03-05 16:31:03,30
trashcan1,2025-03-05 16:31:16,30
trashcan1,2025-03-05 16:31:29,30
trashcan1,2025-03-05 16:31:43,30
trashcan1,2025-03-05 16:31:56,30
trashcan1,2025-03-05 16:32:10,30
trashcan1,2025-03-05 16:32:23,30
trashcan1,2025-03-05 16:32:36,30
trashcan1,2025-03-05 16:32:50,30
trashcan1,2025-03-05 16:33:03,30
trashcan1,2025-03-05 16:33:16,31
trashcan1,2025-03-05 16:33:30,30
trashcan1,2025-03-05 16:33:43,30
trashcan1,2025-03-05 16:33:56,30
trashcan1,2025-03-05 16:34:10,30
trashcan1,2025-03-05 16:34:23,30
trashcan1,2025-03-05 16:34:36,30
trashcan1,2025-03-05 16:34:50,30
trashcan1,2025-03-05 16:35:03,30
trashcan1,2025-03-05 16:35:16,30
trashcan1,2025-03-05 16:35:30,30
trashcan1,2025-03-05 16:35:43,30
trashcan1,2025-03-05 16:35:56,29
trashcan1,2025-03-05 16:36:10,30
trashcan1,2025-03-05 16:36:23,30
trashcan1,2025-03-05 16:36:36,30
trashcan1,2025-03-05 16:36:50,30
trashcan1,2025-03-05 16:37:03,30
trashcan1,2025-03-05 16:37:16,30
trashcan1,2025-03-05 16:37:30,30
trashcan1,2025-03-05 16:37:43,30
trashcan1,2025-03-05 16:37:56,30
trashcan1,2025-03-05 16:38:10,30
trashcan1,2025-03-05 16:38:23,30
trashcan1,2025-03-05 16:38:36,30
trashcan1,2025-03-05 16:38:50,30
trashcan1,2025-03-05 16:39:03,30
trashcan1,2025-03-05 16:39:16,30
trashcan1,2025-03-05 16:39:30,30
trashcan1,2025-03-05 16:39:43,30
trashcan1,2025-03-05 16:39:56,30
trashcan1,2025-03-05 16:40:10,30
trashcan1,2025-03-05 16:40:23,30
trashcan1,2025-03-05 16:40:37,30
trashcan1,2025-03-05 16:40:50,30
trashcan1,2025-03-05 16:41:03,30
trashcan1,2025-03-05 16:41:17,30
trashcan1,2025-03-05 16:41:30,30
trashcan1,2025-03-05 16:41:43,30
trashcan1,2025-03-05 16:41:57,30
trashcan1,2025-03-05 16:42:10,30
trashcan1,2025-03-05 16:42:23,30
trashcan1,2025-03-05 16:42:37,30
trashcan1,2025-03-05 16:42:50,30
trashcan1,2025-03-05 16:43:03,30
trashcan1,2025-03-05 16:43:17,30
trashcan1,2025-03-05 16:43:30,30
trashcan1,2025-03-05 16:43:43,30
trashcan1,2025-03-05 16:43:57,30
trashcan1,2025-03-05 16:44:10,30
trashcan1,2025-03-05 16:44:23,30
trashcan1,2025-03-05 16:44:37,30
trashcan1,2025-03-05 16:44:50,30
trashcan1,2025-03-05 16:45:03,30
trashcan1,2025-03-05 16:45:17,30
trashcan1,2025-03-05 16:45:30,30
trashcan1,2025-03-05 16:45:43,30
trashcan1,2025-03-05 16:45:57,30
trashcan1,2025-03-05 16:46:10,30
trashcan1,2025-03-05 16:46:23,30
trashcan1,2025-03-05 16:46:37,30
trashcan1,2025-03-05 16:46:50,30
trashcan1,2025-03-05 16:47:04,30
trashcan1,2025-03-05 16:47:17,30
trashcan1,2025-03-05 16:47:30,30
trashcan1,2025-03-05 16:47:44,30
trashcan1,2025-03-05 16:47:57,30
trashcan1,2025-03-05 16:48:10,30
trashcan1,2025-03-05 16:48:24,30
trashcan1,2025-03-05 16:48:37,30
trashcan1,2025-03-05 16:48:50,30
trashcan1,2025-03-05 16:49:04,30
trashcan1,2025-03-05 16:49:17,30
trashcan1,2025-03-05 16:49:30,30
trashcan1,2025-03-05 16:49:44,30
trashcan1,2025-03-05 16:49:57,30
trashcan1,2025-03-05 16:50:10,30
trashcan1,2025-03-05 16:50:24,31
trashcan1,2025-03-05 16:50:37,30
trashcan1,2025-03-05 16:50:50,30
trashcan1,2025-03-05 16:51:04,30
trashcan1,2025-03-05 16:51:17,30
trashcan1,2025-03-05 16:51:30,30
trashcan1,2025-03-05 16:51:44,30
trashcan1,2025-03-05 16:51:57,30
trashcan1,2025-03-05 16:52:10,30
trashcan1,2025-03-05 16:52:24,30
trashcan1,2025-03-05 16:52:37,30
trashcan1,2025-03-05 16:52:50,30
trashcan1,2025-03-05 16:53:04,30
trashcan1,2025-03-05 16:53:17,30
trashcan1,2025-03-05 16:53:30,30
trashcan1,2025-03-05 16:53:44,30
trashcan1,2025-03-05 16:53:57,30
trashcan1,2025-03-05 16:54:11,30
trashcan1,2025-03-05 16:54:24,30
trashcan1,2025-03-05 16:54:37,30
trashcan1,2025-03-05 16:54:51,30
trashcan1,2025-03-05 16:55:04,30
trashcan1,2025-03-05 16:55:17,30
trashcan1,2025-03-05 16:55:31,30
trashcan1,2025-03-05 16:55:44,30
trashcan1,2025-03-05 16:55:57,30
trashcan1,2025-03-05 16:56:11,30
trashcan1,2025-03-05 16:56:24,30
trashcan1,2025-03-05 16:56:37,30
trashcan1,2025-03-05 16:56:51,30
trashcan1,2025-03-05 16:57:04,30
trashcan1,2025-03-05 16:57:17,30
trashcan1,2025-03-05 16:57:31,30
trashcan1,2025-03-05 16:57:44,30
trashcan1,2025-03-05 16:57:57,30
trashcan1,2025-03-05 16:58:11,30
trashcan1,2025-03-05 16:58:24,30
trashcan1,2025-03-05 16:58:37,30
trashcan1,2025-03-05 16:58:51,30
trashcan1,2025-03-05 16:59:04,30
trashcan1,2025-03-05 16:59:17,30
trashcan1,2025-03-05 16:59:31,30
trashcan1,2025-03-05 16:59:44,29
trashcan1,2025-03-05 16:59:57,30
trashcan1,2025-03-05 17:00:11,30
trashcan1,2025-03-05 17:00:24,30
trashcan1,2025-03-05 17:00:38,30
trashcan1,2025-03-05 17:00:51,30
trashcan1,2025-03-05 17:01:04,30
trashcan1,2025-03-05 17:01:18,30
trashcan1,2025-03-05 17:01:31,30
trashcan1,2025-03-05 17:01:44,30
trashcan1,2025-03-05 17:01:58,30
trashcan1,2025-03-05 17:02:11,30
trashcan1,2025-03-05 17:02:24,30
trashcan1,2025-03-05 17:02:38,30
trashcan1,2025-03-05 17:02:51,30
trashcan1,2025-03-05 17:03:04,30
trashcan1,2025-03-05 17:03:18,29
trashcan1,2025-03-05 17:03:31,29
trashcan1,2025-03-05 17:03:44,30
trashcan1,2025-03-05 17:03:58,30
trashcan1,2025-03-05 17:04:11,30
trashcan1,2025-03-05 17:04:24,30
trashcan1,2025-03-05 17:04:38,30
trashcan1,2025-03-05 17:04:51,30
trashcan1,2025-03-05 17:05:04,30
trashcan1,2025-03-05 17:05:18,30
trashcan1,2025-03-05 17:05:31,30
trashcan1,2025-03-05 17:05:44,30
trashcan1,2025-03-05 17:05:58,30
trashcan1,2025-03-05 17:06:11,30
trashcan1,2025-03-05 17:06:24,30
trashcan1,2025-03-05 17:06:38,30
trashcan1,2025-03-05 17:06:51,30
trashcan1,2025-03-05 17:07:05,30
trashcan1,2025-03-05 17:07:18,30
trashcan1,2025-03-05 17:07:31,30
trashcan1,2025-03-05 17:07:45,30
trashcan1,2025-03-05 17:07:58,30
trashcan1,2025-03-05 17:08:11,30
trashcan1,2025-03-05 17:08:25,30
trashcan1,2025-03-05 17:08:38,30
trashcan1,2025-03-05 17:08:51,30
trashcan1,2025-03-05 17:09:05,30
trashcan1,2025-03-05 17:09:18,23
trashcan1,2025-03-05 17:09:31,0
trashcan1,2025-03-05 17:09:45,26
trashcan1,2025-03-05 17:09:58,100
trashcan1,2025-03-05 17:10:22,100
trashcan1,2025-03-05 17:10:40,0
trashcan1,2025-03-05 17:10:54,0
trashcan1,2025-03-05 17:11:07,0
trashcan1,2025-03-05 17:11:20,0
trashcan1,2025-03-05 17:11:33,0
